"","gridcode","OBJECTID","Join_Count","TARGET_FID","Id","Id_1","gridcode_1","Shape_Length","Shape_Area","area_ha","cost_ha","new_prob","cum_area_ha"
"7760",39720,11422,5,11422,11422,10326,176757,3400,7e+05,70,2525.1,1e-05,1095323
"8503",43472,3265,3,3265,3265,3088,61185,3600,8e+05,80,764.8125,1e-05,1095403
"8237",42277,7707,4,7707,7707,7307,55128,7800,2550000,255,216.188235294118,1e-05,1095658
"8543",43632,5826,7,5826,5826,5507,1202113,6200,1190000,119,10101.7899159664,1e-05,1095777
"8130",41859,8581,6,8581,8581,8305,389588,3600,8e+05,80,4869.85,1e-05,1095857
"8464",43259,20925,20,20925,20925,19976,107672608,23600,6680000,668,161186.538922156,1e-05,1096525
"8499",43398,3744,2,3744,3744,3625,169857,3600,8e+05,80,2123.2125,1e-05,1096605
"7718",39428,11619,1,11619,11619,10554,78733,3400,720000,72,1093.51388888889,1e-05,1096677
"8312",42734,6464,7,6464,6464,6156,88085,6800,1990000,199,442.638190954774,1e-05,1096876
"8710",44462,1191,3,1191,1191,1166,54710,3400,7e+05,70,781.571428571429,1e-05,1096946
"7688",39169,11713,2,11713,11713,10646,44181,3400,7e+05,70,631.157142857143,1e-05,1097016
"8315",42750,19858,12,19858,19858,18854,879316,18600,5800000,580,1516.06206896552,1e-05,1097596
"8516",43525,3108,2,3108,3108,3022,108370,3400,7e+05,70,1548.14285714286,1e-05,1097666
"8351",42851,12641,15,12641,12641,11859,624730,21800,10420000,1042,599.548944337812,1e-05,1098708
"7875",40262,21510,5,21510,21510,19803,1023084,8200,1890000,189,5413.14285714286,1e-05,1098897
"7708",39337,11636,2,11636,11636,10570,21517,3800,9e+05,90,239.077777777778,1e-05,1098987
"8533",43597,2970,5,2970,2970,2726,299545,8400,2450000,245,1222.63265306122,1e-05,1099232
"7999",40920,9408,2,9408,9408,9072,153752,3000,560000,56,2745.57142857143,1e-05,1099288
"8031",41139,9162,6,9162,9162,8934,45155,3800,9e+05,90,501.722222222222,1e-05,1099378
"8356",42872,5993,5,5993,5993,5678,96216,5000,1500000,150,641.44,1e-05,1099528
"8387",42947,5356,6,5356,5356,5032,157520,6600,2060000,206,764.660194174757,1e-05,1099734
"8248",42376,29283,16,29283,29283,28456,967912,13600,2930000,293,3303.45392491468,1e-05,1100027
"8362",42894,11997,9,11997,11997,11449,598530,13600,3990000,399,1500.07518796992,1e-05,1100426
"8064",41340,8952,3,8952,8952,8664,79524,3400,720000,72,1104.5,1e-05,1100498
"8153",42021,8392,1,8392,8392,8206,28409,3200,640000,64,443.890625,1e-05,1100562
"8120",41773,17823,11,17823,17823,17037,155622,15200,5760000,576,270.177083333333,1e-05,1101138
"8350",42850,5991,5,5991,5991,5841,108910,3600,8e+05,80,1361.375,1e-05,1101218
"8219",42191,7928,2,7928,7928,7750,671750,3400,7e+05,70,9596.42857142857,1e-05,1101288
"7859",40192,10857,5,10857,10857,9896,194365,8400,2850000,285,681.982456140351,1e-05,1101573
"8308",42715,13377,10,13377,13377,12762,711900,13400,4150000,415,1715.42168674699,1e-05,1101988
"8139",41923,8368,5,8368,8368,8095,53200,5400,1700000,170,312.941176470588,1e-05,1102158
"8609",43879,2972,8,2972,2972,2682,430382112,8800,2190000,219,1965215.12328767,1e-05,1102377
"8222",42199,7965,2,7965,7965,7705,84448,8400,3060000,306,275.97385620915,1e-05,1102683
"8408",43019,4980,5,4980,4980,4755,163260,3600,8e+05,80,2040.75,1e-05,1102763
"7680",39114,11719,2,11719,11719,10652,439214,3400,7e+05,70,6274.48571428571,1e-05,1102833
"8693",44388,1735,6,1735,1735,1606,232234288,2800,490000,49,4739475.26530612,1e-05,1102882
"8014",40992,18900,13,18900,18900,18142,197987,18400,7100000,710,278.854929577465,1e-05,1103592
"8534",43602,2888,3,2888,2888,2731,215804,4800,1190000,119,1813.47899159664,1e-05,1103711
"8042",41204,27499,9,27499,27499,26813,135465,9600,1920000,192,705.546875,1e-05,1103903
"8492",43348,3742,4,3742,3742,3622,244630,3400,7e+05,70,3494.71428571429,1e-05,1103973
"8191",42118,8069,3,8069,8069,7888,154000,3400,7e+05,70,2200,1e-05,1104043
"8696",44395,1489,3,1489,1489,1383,7152,5200,1440000,144,49.6666666666667,1e-05,1104187
"8477",43308,4172,1,4172,4172,4039,36291,4000,1e+06,100,362.91,1e-05,1104287
"8117",41737,8531,4,8531,8531,8259,172045,5000,1260000,126,1365.43650793651,1e-05,1104413
"7912",40447,10456,6,10456,10456,9722,252453,3800,9e+05,90,2805.03333333333,1e-05,1104503
"8655",44250,8431,2,8431,8431,8083,97563,5600,1800000,180,542.016666666667,1e-05,1104683
"8571",43734,2237,11,2237,2237,2104,87417,5200,1440000,144,607.0625,1e-05,1104827
"7638",38908,11823,3,11823,11823,10751,131864,4000,1e+06,100,1318.64,1e-05,1104927
"8433",43138,4623,4,4623,4623,4388,217036,2800,490000,49,4429.30612244898,1e-05,1104976
"8156",42037,16859,8,16859,16859,16404,122290,6400,1260000,126,970.555555555556,1e-05,1105102
"8575",43740,2151,1,2151,2151,2103,31170,3200,630000,63,494.761904761905,1e-05,1105165
"8440",43152,4536,2,4536,4536,4397,543696,4800,1190000,119,4568.87394957983,1e-05,1105284
"7838",40115,21842,14,21842,21842,19903,687982,10200,2730000,273,2520.08058608059,1e-05,1105557
"8345",42837,6071,1,6071,6071,5920,69950,3600,8e+05,80,874.375,1e-05,1105637
"8515",43524,3278,8,3278,3278,3102,214940,3800,9e+05,90,2388.22222222222,1e-05,1105727
"8211",42177,8072,3,8072,8072,7812,250955,3400,7e+05,70,3585.07142857143,1e-05,1105797
"8608",43878,3345,4,3345,3345,3274,715899,8000,1930000,193,3709.32124352332,1e-05,1105990
"8149",42002,8472,3,8472,8472,8206,28409,4400,1050000,105,270.561904761905,1e-05,1106095
"8131",41862,8846,9,8846,8846,8342,138466,16600,8500000,850,162.901176470588,1e-05,1106945
"8182",42090,8183,3,8183,8183,8001,205606,3400,7e+05,70,2937.22857142857,1e-05,1107015
"7661",39027,11781,7,11781,11781,10645,54117,6200,1890000,189,286.333333333333,1e-05,1107204
"7887",40315,21357,10,21357,21357,19687,11766416,5800,1050000,105,112061.104761905,1e-05,1107309
"8192",42121,8016,3,8016,8016,7750,671750,2800,490000,49,13709.1836734694,1e-05,1107358
"8626",44015,558,8,558,558,493,1686,3400,720000,72,23.4166666666667,1e-05,1107430
"8024",41063,9191,2,9191,9191,8964,120395,3800,9e+05,90,1337.72222222222,1e-05,1107520
"8370",42905,5913,2,5913,5913,5764,93076,5000,1360000,136,684.382352941176,1e-05,1107656
"8669",44306,5413,5,5413,5413,5184,993347,3400,720000,72,13796.4861111111,1e-05,1107728
"7959",40728,9725,5,9725,9725,9304,124840,4000,1e+06,100,1248.4,1e-05,1107828
"7660",39013,11819,5,11819,11819,10682,33405,6800,2400000,240,139.1875,1e-05,1108068
"7864",40205,10715,4,10715,10715,9880,122299,3000,560000,56,2183.91071428571,1e-05,1108124
"8264",42463,6994,3,6994,6994,6826,82816,3600,8e+05,80,1035.2,1e-05,1108204
"8479",43318,3922,2,3922,3922,3797,101570,3200,640000,64,1587.03125,1e-05,1108268
"8228",42221,7796,6,7796,7796,7533,49161,3600,8e+05,80,614.5125,1e-05,1108348
"7982",40841,9569,3,9569,9569,9249,838689,4000,1e+06,100,8386.89,1e-05,1108448
"8524",43564,3085,6,3085,3085,2807,152185,10000,4490000,449,338.942093541203,1e-05,1108897
"8686",44375,1738,6,1738,1738,1611,1596588,2800,490000,49,32583.4285714286,1e-05,1108946
"7723",39486,11590,4,11590,11590,10525,62327,3000,560000,56,1112.98214285714,1e-05,1109002
"8390",42955,11006,6,11006,11006,10623,911716,9600,2380000,238,3830.73949579832,1e-05,1109240
"7702",39246,11677,5,11677,11677,10572,7898,3200,640000,64,123.40625,1e-05,1109304
"8695",44393,1569,3,1569,1569,1459,1936892,3800,9e+05,90,21521.0222222222,1e-05,1109394
"8145",41955,35764,20,35764,35764,34544,1233290,26800,9200000,920,1340.53260869565,1e-05,1110314
"8321",42780,12876,6,12876,12876,12403,1063347,7000,1560000,156,6816.32692307692,1e-05,1110470
"8513",43514,6659,9,6659,6659,6384,273910,7000,1520000,152,1802.03947368421,1e-05,1110622
"8044",41208,9221,5,9221,9221,8920,1364930,5000,1360000,136,10036.25,1e-05,1110758
"8058",41322,9032,2,9032,9032,8819,78632,3200,640000,64,1228.625,1e-05,1110822
"8382",42939,5339,2,5339,5339,5192,457850,3000,560000,56,8175.89285714286,1e-05,1110878
"7765",39746,11373,2,11373,11373,10294,275200,3000,560000,56,4914.28571428571,1e-05,1110934
"8193",42122,8070,5,8070,8070,7811,24940,2800,490000,49,508.979591836735,1e-05,1110983
"8621",43982,743,2,743,743,728,315550,3000,560000,56,5634.82142857143,1e-05,1111039
"8581",43771,5743,13,5743,5743,5622,258238384,9200,1750000,175,1475647.90857143,1e-05,1111214
"8379",42932,11188,21,11188,11188,10638,586300,16200,5410000,541,1083.73382624769,1e-05,1111755
"8677",44328,2226,3,2226,2226,2174,452646,3200,630000,63,7184.85714285714,1e-05,1111818
"8185",42096,8240,5,8240,8240,7974,87840,5000,1260000,126,697.142857142857,1e-05,1111944
"7963",40753,9794,7,9794,9794,9298,3381,5400,1700000,170,19.8882352941176,1e-05,1112114
"8110",41691,26406,12,26406,26406,25581,842263,11800,2960000,296,2845.48310810811,1e-05,1112410
"8054",41297,9029,2,9029,9029,8816,94274,3200,640000,64,1473.03125,1e-05,1112474
"8354",42870,5953,2,5953,5953,5803,55187,3200,640000,64,862.296875,1e-05,1112538
"8208",42170,7989,4,7989,7989,7720,274403,2800,490000,49,5600.0612244898,1e-05,1112587
"8316",42752,6904,16,6904,6904,6163,312426,20200,12240000,1224,255.25,1e-05,1113811
"8099",41600,8883,2,8883,8883,8680,264480,3000,560000,56,4722.85714285714,1e-05,1113867
"7637",38905,23728,8,23728,23728,21506,1330564,8000,1850000,185,7192.23783783784,1e-05,1114052
"8511",43510,6817,14,6817,6817,6353,868032,13400,4470000,447,1941.90604026846,1e-05,1114499
"8586",43788,1800,5,1800,1800,1681,426757,3400,7e+05,70,6096.52857142857,1e-05,1114569
"7935",40616,10089,3,10089,10089,9527,144901,3400,720000,72,2012.51388888889,1e-05,1114641
"8454",43201,4241,3,4241,4241,4107,103830,5000,1500000,150,692.2,1e-05,1114791
"8470",43296,4146,8,4146,4146,3821,378352,8400,2890000,289,1309.17647058824,1e-05,1115080
"8043",41207,9115,6,9115,9115,8893,199500,6600,2140000,214,932.242990654206,1e-05,1115294
"7748",39656,11489,5,11489,11489,10426,344966,5600,1800000,180,1916.47777777778,1e-05,1115474
"8277",42556,6895,8,6895,6895,6591,114142,5400,1700000,170,671.423529411765,1e-05,1115644
"8623",44010,674,2,674,674,663,1758536,5400,1700000,170,10344.3294117647,1e-05,1115814
"7890",40344,10587,2,10587,10587,9806,59427,5600,1800000,180,330.15,1e-05,1115994
"8227",42211,7852,4,7852,7852,7674,198860,3000,560000,56,3551.07142857143,1e-05,1116050
"7874",40254,10702,2,10702,10702,9874,549187,2800,490000,49,11207.8979591837,1e-05,1116099
"7704",39251,11692,6,11692,11692,10593,251880,3200,640000,64,3935.625,1e-05,1116163
"8484",43330,3834,3,3834,3834,3710,55440,4400,1050000,105,528,1e-05,1116268
"8330",42800,6395,7,6395,6395,6097,118068,5800,1610000,161,733.341614906832,1e-05,1116429
"7834",40076,11002,4,11002,11002,10017,106000,8400,3690000,369,287.262872628726,1e-05,1116798
"7762",39730,11374,4,11374,11374,10294,275200,2800,490000,49,5616.32653061224,1e-05,1116847
"7831",40056,11118,7,11118,11118,9993,237066,17200,7800000,780,303.930769230769,1e-05,1117627
"7823",40025,11020,2,11020,11020,10068,118005,3600,8e+05,80,1475.0625,1e-05,1117707
"8032",41146,9489,13,9489,9489,8936,123751,15400,6440000,644,192.159937888199,1e-05,1118351
"8090",41548,8746,3,8746,8746,8471,35860,4000,1e+06,100,358.6,1e-05,1118451
"8692",44386,1737,3,1737,1737,1610,193439200,5000,1260000,126,1535231.74603175,1e-05,1118577
"8076",41453,8935,8,8935,8935,8498,182918,10000,5690000,569,321.472759226714,1e-05,1119146
"7729",39569,23305,5,23305,23305,21134,198684,6400,1280000,128,1552.21875,1e-05,1119274
"8000",40921,9823,3,9823,9823,9410,792924,3400,7e+05,70,11327.4857142857,1e-05,1119344
"8576",43741,4172,8,4172,4172,4081,827037,6000,1130000,113,7318.91150442478,1e-05,1119457
"8424",43102,4808,3,4808,4808,4667,131550,4600,1200000,120,1096.25,1e-05,1119577
"8517",43529,6258,5,6258,6258,5994,655472,6400,1260000,126,5202.15873015873,1e-05,1119703
"8660",44283,8262,5,8262,8262,7827,1067851,9800,4600000,460,2321.4152173913,1e-05,1120163
"8614",43913,2966,13,2966,2966,2682,2504023,11600,3480000,348,7195.4683908046,1e-05,1120511
"7858",40189,10753,2,10753,10753,9903,298666,3600,8e+05,80,3733.325,1e-05,1120591
"8283",42575,6813,5,6813,6813,6581,132696,5600,1800000,180,737.2,1e-05,1120771
"8485",43331,3973,5,3973,3973,3749,987522,8400,2890000,289,3417.03114186851,1e-05,1121060
"8035",41174,18430,5,18430,18430,17956,88470,8400,2060000,206,429.466019417476,1e-05,1121266
"8025",41096,9172,4,9172,9172,8944,58410,3600,8e+05,80,730.125,1e-05,1121346
"8518",43534,3177,5,3177,3177,2999,399976,3400,7e+05,70,5713.94285714286,1e-05,1121416
"7663",39032,11842,4,11842,11842,10702,469826,12600,5130000,513,915.840155945419,1e-05,1121929
"8243",42339,7403,5,7403,7403,7231,38820,4800,1190000,119,326.218487394958,1e-05,1122048
"8551",43664,2381,3,2381,2381,2324,15232,3000,560000,56,272,1e-05,1122104
"8086",41504,8968,3,8968,8968,8760,152212,5000,1360000,136,1119.20588235294,1e-05,1122240
"8016",41016,18896,9,18896,18896,18208,61750,10000,2830000,283,218.197879858657,1e-05,1122523
"7673",39079,11732,1,11732,11732,10666,816490,3800,9e+05,90,9072.11111111111,1e-05,1122613
"7892",40355,10598,2,10598,10598,9813,16980390,4000,1e+06,100,169803.9,1e-05,1122713
"8253",42400,7243,2,7243,7243,7074,75545,8400,2890000,289,261.401384083045,1e-05,1123002
"8691",44385,1647,3,1647,1647,1611,1596588,3000,560000,56,28510.5,1e-05,1123058
"8220",42193,61102,29,61102,61102,58984,2255392,34400,9340000,934,2414.76659528908,1e-05,1123992
"7741",39629,11612,4,11612,11612,10546,151187,3200,640000,64,2362.296875,1e-05,1124056
"8391",42956,5267,5,5267,5267,5030,39990,4000,1e+06,100,399.9,1e-05,1124156
"8317",42753,6481,4,6481,6481,6240,187312,5400,1700000,170,1101.83529411765,1e-05,1124326
"8095",41583,8953,10,8953,8953,8441,60731,10200,4780000,478,127.05230125523,1e-05,1124804
"8545",43637,2649,3,2649,2649,2498,819298,4400,1050000,105,7802.83809523809,1e-05,1124909
"8334",42811,12656,10,12656,12656,12039,2015076,20000,9180000,918,2195.07189542484,1e-05,1125827
"8250",42388,7247,3,7247,7247,7078,116616,3800,9e+05,90,1295.73333333333,1e-05,1125917
"8115",41728,8797,5,8797,8797,8442,18420,4800,1190000,119,154.789915966387,1e-05,1126036
"8542",43631,2633,4,2633,2633,2481,70895,3000,560000,56,1265.98214285714,1e-05,1126092
"8572",43735,2886,7,2886,2886,2349,211586,16800,11710000,1171,180.68830059778,1e-05,1127263
"8188",42114,8106,3,8106,8106,7924,69872,3200,630000,63,1109.07936507937,1e-05,1127326
"7733",39604,11620,3,11620,11620,10555,34600,3800,9e+05,90,384.444444444444,1e-05,1127416
"7957",40709,19747,11,19747,19747,18729,1105210,8200,2190000,219,5046.62100456621,1e-05,1127635
"7933",40595,10154,2,10154,10154,9602,44812,3200,640000,64,700.1875,1e-05,1127699
"8592",43816,1629,2,1629,1629,1594,50373,3200,640000,64,787.078125,1e-05,1127763
"8452",43183,8625,7,8625,8625,8259,6224240,6800,1400000,140,44458.8571428571,1e-05,1127903
"8541",43628,2651,5,2651,2651,2500,110190,3400,7e+05,70,1574.14285714286,1e-05,1127973
"7827",40036,11063,2,11063,11063,10059,426270,8400,3060000,306,1393.03921568627,1e-05,1128279
"7869",40226,10718,2,10718,10718,9884,2964,2800,490000,49,60.4897959183673,1e-05,1128328
"8036",41178,9170,4,9170,9170,8943,64007,8400,2990000,299,214.070234113712,1e-05,1128627
"8694",44391,1494,4,1494,1494,1389,3916858,3200,640000,64,61200.90625,1e-05,1128691
"8556",43690,2216,1,2216,2216,2168,412551,3800,9e+05,90,4583.9,1e-05,1128781
"7975",40795,9646,3,9646,9646,9246,75564,6800,1890000,189,399.809523809524,1e-05,1128970
"7757",39704,11423,6,11423,11423,10327,120143,4000,1e+06,100,1201.43,1e-05,1129070
"7825",40032,11023,2,11023,11023,10072,33862,5400,1700000,170,199.188235294118,1e-05,1129240
"7976",40796,9584,2,9584,9584,9264,43815,4000,1e+06,100,438.15,1e-05,1129340
"8700",44410,1341,2,1341,1341,1243,215488,3400,7e+05,70,3078.4,1e-05,1129410
"8311",42724,6392,5,6392,6392,6164,79908,3000,560000,56,1426.92857142857,1e-05,1129466
"8483",43328,3875,2,3875,3875,3750,297918,3000,560000,56,5319.96428571429,1e-05,1129522
"8288",42618,6759,2,6759,6759,6436,26185,5000,1360000,136,192.536764705882,1e-05,1129658
"7675",39083,11814,2,11814,11814,10642,78388,6200,1680000,168,466.595238095238,1e-05,1129826
"8521",43541,3089,3,3089,3089,3002,54218,3400,7e+05,70,774.542857142857,1e-05,1129896
"8471",43298,8036,6,8036,8036,7590,3563476,11000,3120000,312,11421.3974358974,1e-05,1130208
"8320",42771,6361,5,6361,6361,6136,1235625,3200,630000,63,19613.0952380952,1e-05,1130271
"7787",39844,11247,1,11247,11247,10221,132410,3600,8e+05,80,1655.125,1e-05,1130351
"8687",44376,1739,5,1739,1739,1613,4186935,5000,1260000,126,33229.6428571429,1e-05,1130477
"7873",40244,10695,2,10695,10695,9867,36868,3000,560000,56,658.357142857143,1e-05,1130533
"7867",40219,10719,4,10719,10719,9884,2964,3400,7e+05,70,42.3428571428571,1e-05,1130603
"7651",38967,11876,1,11876,11876,10796,46651,5400,1700000,170,274.417647058824,1e-05,1130773
"7996",40908,9419,3,9419,9419,9085,68649,2800,490000,49,1401,1e-05,1130822
"8520",43540,3180,4,3180,3180,3001,34015,4800,1400000,140,242.964285714286,1e-05,1130962
"8124",41790,8693,4,8693,8693,8350,68023,7000,2060000,206,330.208737864078,1e-05,1131168
"8394",42974,5086,3,5086,5086,4855,185453,3000,560000,56,3311.66071428571,1e-05,1131224
"8285",42593,13744,10,13744,13744,13191,1362530,12400,3760000,376,3623.75,1e-05,1131600
"7818",40004,11055,3,11055,11055,10051,84730,2800,490000,49,1729.18367346939,1e-05,1131649
"8397",42986,5252,7,5252,5252,4921,557045,9800,3110000,311,1791.14147909968,1e-05,1131960
"7714",39386,23508,14,23508,23508,21189,1235466,16000,6320000,632,1954.85126582278,1e-05,1132592
"7956",40707,19594,6,19594,19594,18683,740026,6000,1120000,112,6607.375,1e-05,1132704
"8075",41450,18583,12,18583,18583,17683,128197,18200,7410000,741,173.005398110661,1e-05,1133445
"7722",39479,11622,2,11622,11622,10556,242800,3200,630000,63,3853.96825396825,1e-05,1133508
"8530",43589,2885,3,2885,2885,2804,892111,4800,1190000,119,7496.73109243697,1e-05,1133627
"7908",40430,10484,7,10484,10484,9732,632403,3400,720000,72,8783.375,1e-05,1133699
"7807",39955,11090,3,11090,11090,10113,491890,3000,560000,56,8783.75,1e-05,1133755
"8639",44112,382,2,382,382,378,1018783,5400,1700000,170,5992.84117647059,1e-05,1133925
"8266",42467,7167,2,7167,7167,6999,155571,6600,2e+06,200,777.855,1e-05,1134125
"8022",41056,9192,4,9192,9192,8964,120395,3600,8e+05,80,1504.9375,1e-05,1134205
"8079",41459,9248,8,9248,9248,8675,41223,13200,5640000,564,73.0904255319149,1e-05,1134769
"8101",41648,8718,6,8718,8718,8442,18420,4000,1e+06,100,184.2,1e-05,1134869
"8588",43802,1720,4,1720,1720,1594,50373,3000,560000,56,899.517857142857,1e-05,1134925
"8519",43538,3072,2,3072,3072,2986,68025,2800,490000,49,1388.26530612245,1e-05,1134974
"8186",42099,8189,1,8189,8189,8008,66165,4000,1e+06,100,661.65,1e-05,1135074
"7776",39818,11311,7,11311,11311,10191,325475,5200,1530000,153,2127.28758169935,1e-05,1135227
"8290",42623,13512,15,13512,13512,13026,1078948,10800,3190000,319,3382.28213166144,1e-05,1135546
"8656",44259,16436,6,16436,16436,15983,112261,6400,1290000,129,870.240310077519,1e-05,1135675
"8635",44098,385,3,385,385,337,221514,4000,1e+06,100,2215.14,1e-05,1135775
"8347",42841,6157,3,6157,6157,5917,60910,3000,560000,56,1087.67857142857,1e-05,1135831
"8531",43594,2889,3,2889,2889,2732,395886,7000,2260000,226,1751.70796460177,1e-05,1136057
"8574",43739,2047,4,2047,2047,2003,425218,2800,490000,49,8677.91836734694,1e-05,1136106
"8067",41408,8972,2,8972,8972,8765,147111,5000,1360000,136,1081.69852941176,1e-05,1136242
"7899",40392,10584,1,10584,10584,9803,118131,5000,1500000,150,787.54,1e-05,1136392
"7816",39996,11197,4,11197,11197,10115,779482,6800,2190000,219,3559.27853881279,1e-05,1136611
"7879",40277,10644,5,10644,10644,9805,51255,3000,560000,56,915.267857142857,1e-05,1136667
"8430",43128,4732,8,4732,4732,4405,83252,8400,2550000,255,326.478431372549,1e-05,1136922
"8627",44023,609,4,609,609,490,22685200,6800,2890000,289,78495.5017301038,1e-05,1137211
