"","gridcode","OBJECTID","Join_Count","TARGET_FID","Id","Id_1","gridcode_1","Shape_Length_1","Shape_Area_1","Shape_Length","Shape_Area","area_ha","cum_area_ha"
"2591",14252,2471,1,2471,2471,2030,41,3179280,3713202000,3000,560000,56,1028339
"7703",39063,11777,3,11777,11777,2588,71,29460,12899700,4800,1400000,140,1028479
"5763",31467,6796,1,6796,6796,1518,42,12060,4892400,8000,2310000,231,1028710
"1323",9188,6444,2,6444,6444,1409,42,3060,583200,5000,1500000,150,1028860
"6388",33667,9233,6,9233,9233,1800,84,40920,20100600,10800,3190000,319,1029179
"5208",28412,8584,1,8584,8584,2655,42,3026520,4013760600,4000,1000000,100,1029279
"4449",24073,11929,2,11929,11929,2634,71,6840,2006100,3800,900000,90,1029369
"2785",15013,1932,2,1932,1932,411,81,10380,4554000,7000,2260000,226,1029595
"3979",21557,8408,3,8408,8408,2841,62,3182340,3713785200,11400,3250000,325,1029920
"4806",26222,10686,4,10686,10686,2333,41,3480,734400,8200,3380000,338,1030258
"6739",34994,3209,5,3209,3209,616,21,3060,583200,3400,700000,70,1030328
"6155",32970,5559,2,5559,5559,1132,81,13620,7028100,3400,700000,70,1030398
"6867",35563,5563,3,5563,5563,2570,122,3182100,3713698800,7000,1560000,156,1030554
